game,comment,username,confidence
Call of Duty : Vanguard,Nul comme chaque année y'a littéralement 0 point positif au jeu même bf2042 est meilleur et vu les merdes qui tournent autour d'activision ça ne m'étonne pas bref arrêtez d'engraisser financièrement des types comme le pdg d'activision qui vous refourguent des jeux de merde à 60 euros et chient allègrement sur leurs employés et leurs joueurs..,RisitasAhi,HIGH
Call of Duty : Vanguard,"Comment on peut mettre 14/20 ?
Il n'y a rien à sauver sur le jeu même F2P il est en dessous d'un jeu de 2010 bref une honte de sortir de la merde réchauffé à prix fort",RageuxLucide,HIGH
Call of Duty : Vanguard,Nul comme tous les ans y'a littéralement 0 point positif au jeu même bf2042 est meilleur et vu les merdes qui tournent autour d'activision ça ne m'étonne pas bref arrêtez d'engraisser financièrement des types comme le pdg d'activision qui vous refourguent des jeux de merde à 60 euros et chient allègrement sur leurs employés et leurs joueurs vraiment fuyez ce jeu et cette licence,QLFchanceux,HIGH
Call of Duty : Vanguard,"Graphismes : Pas très joli, il y a toujours le problème sur les maps de voir le nom de l'ennemi en rouge mais vous ne le voyez pas du tout mais lui siGameplay : dégueulasse, si vous ne jouez pas manette, passez votre chemin, l'aim assist est pas très loin de l'aimbot là, a tel point que je me suis demandé si certains mecs ne cheataient pas vu le lock de malade et le 0 recul.
TTK de 100 ms, 2 balles vous êtes mort peu importe l'arme ou la distanceArmes : 10 attachements, avec de nouvelles améliorations, ça fait beaucoup trop, on comprend pas trop bien l'intéret de certains attachements,En résumé, rien de nouveau sous le soleil, c'est du cod multi, aim assist et ttk trop rapide",WhoDaresWin,HIGH
Call of Duty : Vanguard,"J'ai mis 1 au lieu de 0 car ils ont réussi à me faire acheter le jeu comme un gros pigeon.
Le jeu est nul en multi, c'est : tu spawn, tu fais 1 kill, tu meurs, tu spawn, tu fais 1 ou 2 kills, tu meurs....
Le solo n'a absolument aucune évolution par rapport au précédent titre que ce soit au niveau graphisme ou gameplay.
Le mode Zombie est vide.Jeu à fuir",sombremor,HIGH
Call of Duty : Vanguard,"Allez hop 0 pour l ensemble de son œuvre et que je ne peux pas renoter warzone qui est a vomir sur ps4 entre les armes dont personne ne veut, pas de fov, les pixels, la visibilité",Kook91,HIGH
Call of Duty : Vanguard,"Ce jeu ne peut pas être fini à la p****e vue qu'il n'a pas été fini.... Multijoueur horrible avec des bugs en pagaille, arme non ajusté, spawn à la ramasse total ! Graphiquement c'est mieux que Modern Warfare mais c'est pas ce qu'on demande... Parlons du mode zombie... ! Ah bah tiens ils l'ont commencé... mais à peine... une map sans aucune cohérence où l'on refait en boucle la même chose en espérant qu'ils tiennent 1 mois sans contenu ! La mascarade à déjà trop durée ! Je n'ai même pas essayé la campagne tellement le reste me donne envi de vomir",delpiero57880,HIGH
Call of Duty : Vanguard,"Même gratuit c'est trop cher, le jeu est optimisé avec le cul, moteur de jeu toujours pareil et rien qui change par contre il est digne d'un jeu PS2, la campagne n'a aucun sens et aucun fond, le gameplay est identique depuis 15 ans et le pire c'est qu'on nous vend cette merde réchauffée à prix fort",Laloula22,HIGH
Call of Duty : Vanguard,"Nul comme chaque année y'a littéralement 0 point positif au jeu même bf2042 est meilleur et vu les merdes qui tournent autour d'activision ça ne m'étonne pas bref arrêtez d'engraisser financièrement des types comme le pdg d'activision qui vous refourguent des jeux de merde à 60 euros et chient allègrement sur leurs employés et leurs joueurs la note qu'a mis le ""journaliste"" est bien trop élevé",QLFchanceux,HIGH
Call of Duty : Vanguard,"Le niveau 0 du jeu de tir, nul comme chaque année y'a littéralement 0 point positif au jeu même bf2042 est meilleur et vu les merdes qui tournent autour d'activision ça ne m'étonne pas bref arrêtez d'engraisser financièrement des types comme le pdg d'activision qui vous refourguent des jeux de merde à 60 euros et chient allègrement sur leurs employés et leurs joueurs",2m10MaisPetit,HIGH
Call of Duty : Vanguard,Le jeu vaut réellement 0 il est arrive à être dépassé techniquement par des jeux datant de 20 ans tant il pue la merde fuyez le vraiment même l'avis des utilisateurs à 5 est honteux,RageuxLucide,HIGH
Call of Duty : Vanguard,Nul comme chaque année y'a littéralement 0 point positif au jeu même bf2042 est meilleur et vu les merdes qui tournent autour d'activision ça ne m'étonne pas bref arrêtez d'engraisser financièrement des types comme le pdg d'activision qui vous refourguent des jeux de merde à 60 euros et chient allègrement sur leurs employés et leurs joueurs,1m54MaisGrand,HIGH
Call of Duty : Vanguard,"Ils ont mis le multi en accès gratuit. J'ai essayé ce matin et je sais pas par quoi commencer tellement tout est éclaté.En recherche et destruction, tu vois quand l'ennemi diffuse... vraiment incroyable ce truc. T'as des annonces pour tout.
Les graphismes sont horribles. La maniabilité est aux fraises. Les portes destructibles sont un véritable enfer à preshotLe ttk est comme dans le hardcore. Vu que le ttk est faible, on se croirait en cdl tellement ça bouge pas.Les spawn de bombe sont éclatés.
Sur xsx t'es en nat modéré et tu peux rien y faire pour l'instant. Du coup t'es obligé d'activer le crossplay sinon tu trouves personne.J'ai mis le crossplay, première game en snd, un cheaterLes serveurs en mousse. Bref j'ai joué 30mn j'ai direct desinstallé. C'est une honte de sortir ça.",Herrmeister,HIGH
Call of Duty : Vanguard,"Ce jeu ne peut pas être fini à la p****e vue qu'il n'a pas été fini.... Multijoueur horrible avec des bugs en pagaille, arme non ajusté, spawn à la ramasse total ! Graphiquement c'est mieux que Modern Warfare mais c'est pas ce qu'on demande... Parlons du mode zombie... ! Ah bah tiens ils l'ont commencé... mais à peine... une map sans aucune cohérence où l'on refait en boucle la même chose en espérant qu'ils tiennent 1 mois sans contenu ! La mascarade à déjà trop durée ! Je n'ai même pas essayé la campagne tellement le reste me donne envi de vomir",delpiero57880,HIGH
Call of Duty : Vanguard,"Jamais un COD n'a été aussi nul !
Le jeu est simplement immonde (on se croirait de retour sur playstation 1, et vas y que ça bug et que ça lag.
Aucun sens de produire une bouse pareil en 2021.
Il est temps que Activision se sépare de Sledgehammer Games, qui est complétement en dessous des autres studios quand il s'agit de créer un CoD",CappieTEN_,HIGH
Légendes Pokémon : Arceus,"il est difficile de mettre + que la note minimale à ce jeu.
Malheureusement après de trop nombreuses heures à passer dessus et après l'avoir presque terminé (obtenu en avance), je me retrouve à avoir payé un jeu au prix fort alors qu'il n'y a tout bonnement rien à faire... et les rares pokemons qui comblent le vide de ce jeu n'aident en rien... S'ajoutant à cela des textures sans aucune âme et un challenge des plus basiques et vous obtenez des heures et des heures d'ennuis. Les nouvelles formes pourraient rehausser le niveau mais même là... Et bien c'est fortement bâclé.La franchise ne sauvera malheureusement pas le reste même si on peut prendre plaisir à monter sur le dos des pokémons pour parcourir ce faux ""monde-ouvert"".",CappieTEN_,HIGH
Dying Light 2 : Stay Human,"Ubisoftisé jusqu'a la moelle, nous avons donc le droit à un jeu sans saveur. On a le droit à des yeux bioniques pour voir les mobs alentours, on a un scanner pour voir les items proches de nous et des tours à monter... Assassin's Creed... Tristitude.La VF qui est catastrophique, c'est lamentable. Pas possibilité de changer de langue à moins de changer la langue de Steam... Faites moins d'effort, tout va bien.Petite mention spécial à Denuvo, je comprends pas pourquoi ce truc est la, surtout que tu vas surement y jouer solo ou avec des potes uniquement... Toujours bien l'irrespect envers les clients qui achètent leur jeu plein pot ! :DDes bugs d'animation à foison, je vais pas faire la liste tellement y en a.Quand vous commencez le jeu, préparez vous à bien vous ennuyer. Plus vous jouez, plus vous aurez de chose et plus c'est fun.Le Parkour et le PNJ principal, qui est la personne (désolé, j'ai pas le nom) qui a aider Techland pour les mouvements Parkour est super, j'ai vraiment apprécier.L'écriture déplorable.La nuit qui fait pas peur... Si vous voulez un meilleur jeu d'ambiance, n'importe lequel des Metro saura vous satisfaire.Tristesse pour un jeu de 2022 quand même... Je suis terriblement déçu, je m'attendais quand même à mieux.",Ravaniss,HIGH
Dying Light 2 : Stay Human,"Alors pour ma part c'est ZERO. mais ZERO ZERO ZERO   . autant j'ai adoré le premier, autant celui là c'est total l inverse. tout est pénible. jouabilité pénible, combat sans fun, on s'ennuie vite, le gars c'est un asthmatique fini. le jeu n'est que punitif pour rien. t'es jamais pénard pour gratter. et en plus il se paye le lux d être ultra gourmand. tu ne peux pas marcher, la lampe annule toutes les ombres etc... Mais c'est une blague ce jeu ? QUE C'est MAUVAIS !",C-tout-simple,HIGH
Dying Light 2 : Stay Human,"Mais je n'ai jamais vu une horreur pareille !! Et il leur a fallu 3 ans pour pondre une merde comme ça ?? Avec en prime des mois de retard ??! On dirait un DLC du 1er Dying Light !! Et encore...! Les textures en Ray tracing c'est abominable ! Tout est affreux et je pousse tout au max sans broncher. Heureusement que j'ai pu profiter de ma config sur des jeux comme God Of War, et je ne parle pas des Crashs toutes les 20 minutes sans compter qu'il ne comprend pas mon clavier AZERTY alors que GOW et Horizon Zero Dawn n'ont pas planté plus de deux fois en plus de 200 heures de jeu..! J'ai juste à espérer que Steam me rembourse étant encore dans la période de rétractation. Ces polonais se foutent de la gueule du monde comme avec Cyberpunk, et après ils viennent pleurer parce qu'ils sont sous pression ?? Mais la pression c'est de la Kronembourg pour arriver à développer des nullités de ce genre ! Pour mettre un 20 à ce machin ce n'est plus une question de goûts et de couleurs, ils n'ont JAMAIS vu un jeu vidéo après 2013 !",LSD666,HIGH
Dying Light 2 : Stay Human,"Mais je n'ai jamais vu une horreur pareille !! Et il leur a fallu 3 ans pour pondre une merde comme ça ?? Avec en prime des mois de retard ??! On dirait un DLC du 1er Dying Light !! Et encore...! Les textures en Ray tracing c'est abominable ! Tout est affreux et je pousse tout au max sans broncher. Heureusement que j'ai pu profiter de ma config sur des jeux comme God Of War, et je ne parle pas des Crashs toutes les 20 minutes sans compter qu'il ne comprend pas mon clavier AZERTY alors que GOW et Horizon Zero Dawn n'ont pas planté plus de deux fois en plus de 200 heures de jeu..! J'ai juste à espérer que Steam me rembourse étant encore dans la période de rétractation. Ces polonais se foutent de la gueule du monde comme avec Cyberpunk, et après ils viennent pleurer parce qu'ils sont sous pression ?? Mais la pression c'est de la Kronembourg pour arriver à développer des nullités de ce genre ! Pour mettre un 20 à ce machin ce n'est plus une question de goûts et de couleurs, ils n'ont JAMAIS vu un jeu vidéo après 2013 !",LSD666,HIGH
Dying Light 2 : Stay Human,"Une honte absolue, le jeu n'est pas fini, c'est une usine à bug , j'ai l'impression de jouer à Farcry 6 mais en pire , l'IA est juste infâme, les bugs de sons , graphiques, genre la tête des pnjs qui font des 360 , des ennemis invisible , les hurleurs complètement buggé quand le jours se lève, les vendeurs en mode T pose , des phrases même pas traduites, même la dernière phrase du jeu sort de l'écran !!!! Le fun a disparu, l'ajout d'une barre d'endurance cassé tout , il n'y a pas 500 heures de jeu , 400 h d'ennui et de bugs , à fuir d'urgence, je pourrais continuer des heures à parler des bugs tellement il y en à,  jamais vu ça, aller poubelles...",Cradle16330,HIGH
Dying Light 2 : Stay Human,"Le 1 étais baucoup mieux sur tout les plan , il est sans saveur et le parcour est juste nul . 20h  De jeux et je suis écoeuré sans parler des graphisme en 2022 ... et les bug similaires  de cyberpunk",blablouta,HIGH
Dying Light 2 : Stay Human,"Le 1 est largement mieux que cette daube
Les graphisme similaires a The last of us 1 en 2022 quel honte
et ne parlons pas du downgrade qu'a subi le jeu",WhoDaresWin,HIGH
FIFA 22,"J'ai creer un compte ici pour en parler .. joueur assez experimenté je suis sur les 5 dernier fifa en div 1    la vraiment je ...  je ne comprends pas
j'ai adoré le 21  eptit defaut aller ... on met des buts trop facilement, ba la j'ai été entendu ....
imparable !!!  imparable   en un contre un mais ça rentre plus du tout !!les tirs fots les lob les enroulé mais ça marche une fois sur deux alors que tout le travail de construction a ete fait !!
veridique : CR7 mais a 2 m de la ligne de but avec le goal decale aux fraises... tir normal  le goal l'arrete !!!  mais c'est les goal de mario football serieusement  je ne me prends meme plus la peine a defendre  il y a le goal derriere ... pfff ça sert a rien je ne prend smais aucuns plaisir ... je suis montee direct en div 2  des fois ça rentre ou pas .. pareil pour le mec en face je suis abassourdi par les tirs arretes... je n'eprouve aucuns plaisir  plus de bons ou moins bon ... des fois ça rentre des fois ça rentre pas .. c'est pas le meilleur qui gagne du tout ...si c'etait que ça ... maintenant interface identique... et comment on peut faire des graphisme encore plus pourri que le 21 ???!!!  comment cest possible  faites semblant  prennez le meme code et patche    c'est horrible mais serieux quelle honte   l'intro ok sympa avec thierry et killian  pour ça que je mets 1  mais c'est tout... 0 kiff   aucuns plaisir a gagner ou perdre   merci fifa 22  vous avez reussi l'impossible   faire perdre le gout de jouer   j'attendrai le 23 ou une update massive",Styfler1234,HIGH
FIFA 22,"Pire fifa de l'histoire une catastrophe, c'est tout simplement pas un jeu de foot, aucune construction de jeu nécessaire tout le monde court tout droit et espère un bug de collision qui avantage aléatoirement le joueur ou l'adversaire... c'est simple pour aimer ce jeu faut tout simplement ne pas savoir jouer, ne rien connaitre au foot ou les deux",Athlean-X,HIGH
FIFA 22,"aucune nouveaute depuis fifa 2018 appart les maillot , bug a tout a va , graphisme et texture eclate meme pour de la switch , bug de connexion pour le mode ultimate , dailleur mode ultimate aussi bugge qui est encore plus dur et plus pay to win que sur les autre console les draft sont impossible a faire ca bugge la plupart des truc du ne peux pas jouer car c'est en ligne et quil n'y a personne parce que ca fait 5ans que vous ne faite aucun effort et surtout aucun changement , meme en allant sur votre site daide pour les bug et tout meme en vous contactant vous ne reponder pas une honte pour un jeux video",kelox,HIGH
FIFA 22,"Je note ici la version PC, qui est la même que l'édition précédente (juste un patch en somme)Pas de graphismes next-gen sur pc? Ni d'hypermotion (le nouveau moteur d'animations dispo uniquement sur ps5/xsx) ?Dans ce cas ce jeu mérite tout simplement un boycott, ni plus ni moins.Comment peut-on justifier que EA, une des boites les plus puissantes financièrement dans le JV, ne fasse pas l'effort de se soucier des joueurs PC???Bref en un mot : B-O-Y-C-O-T-T",Eyong_Enoh,HIGH
FIFA 22,"On prend le 19 le 20 le 21 on secoue et il sors 22 pfff rien d'excitant
comme chaque année Ea se repose sur ses lauriers et ils se moquent du monde car eux l'intérêt est d'ammasser du pognon et comme ça marche le reste leur
 est égal",floydrose1967,HIGH
FIFA 22,"aucune nouveaute depuis fifa 2018 appart les maillot , bug a tout a va , graphisme et texture eclate meme pour de la switch , bug de connexion pour le mode ultimate , dailleur mode ultimate aussi bugge qui est encore plus dur et plus pay to win que sur les autre console les draft sont impossible a faire ca bugge la plupart des truc du ne peux pas jouer car c'est en ligne et quil n'y a personne parce que ca fait 5ans que vous ne faite aucun effort et surtout aucun changement , meme en allant sur votre site daide pour les bug et tout meme en vous contactant vous ne reponder pas une honte pour un jeux video",kelox,HIGH
FIFA 22,"Avant je mettais 1/20 mais vu qu'aucun effort n'est fait d'année en année, ce jeu mérite largement et plus que jamais sa note de 0.Ca fait 20 ans qu'ils font des jeux de foot et ils sont toujours incapable de programmer des arbitres qui ne sont pas soit aveugles soit incapables de respecter le règlement.Il m'aura fallu seulement quelques heures de jeu pour avoir l'occasion de voir, preuve du ralenti vidéo à l'appui, qu'un but peut être validé alors que le ballon a été donné à un joueur clairement hors jeu d'au moins l'équivalent de deux pieds !!Je vais pas faire un pavé pour parler aussi des nombreuses fautes qui ne sont pas sifflés, et des fautes douteuses qui le sont...
Ni pour parler du gameplay, qui ne s'est pas vraiment amélioré...
Ni pour parler du niveau des gardiens (dans le 21 ils rechignaient à faire des plongeons et bah dans le 22, ils en font déjà plus... mais parfois c'est pour plonger carrément côté opposé de la trajectoire d'un ballon qui n'est pourtant même pas contré, super !
Sans parler non plus du mode fut qui est toujours une pompe à fric où des mecs vont se ruiner pour avoir une carte avec un joueur à + de 90 alors que dans environ 8 ou 10 mois, on pourra faire des équipes avec des joueurs à 95 et + avec des cartes de toutes les couleurs qui couteront beaucoup moins...
Sans parler du reste non plus car en gros pour moi, c'est que du négatif.
Alors oui ils nous ont réduit l'efficacité des passes en profondeur super pour nous laisser une défense toujours aussi moisie...Tout ça donne un 0 bien mérité.",xpedia337,HIGH
FIFA 22,Le jeu à la sortie était super cool avec une grande évolution du gameplay mais malheureusement force de constater qu'au bout d'une 5o match les défauts du jeu ce font ressentir très vite avec la répétition des choses c'est toujours pareil c'est trop scripter  et répétitif et lhyper motion est vraiment obselete finalement,Jotaro-kujo28,HIGH
FIFA 22,"aucune nouveaute depuis fifa 2018 appart les maillot , bug a tout a va , graphisme et texture eclate meme pour de la switch , bug de connexion pour le mode ultimate , dailleur mode ultimate aussi bugge qui est encore plus dur et plus pay to win que sur les autre console les draft sont impossible a faire ca bugge la plupart des truc du ne peux pas jouer car c'est en ligne et quil n'y a personne parce que ca fait 5ans que vous ne faite aucun effort et surtout aucun changement , meme en allant sur votre site daide pour les bug et tout meme en vous contactant vous ne reponder pas une honte pour un jeux video",kelox,HIGH
FIFA 22,"Jeu qui n'évolue pas et qui favorise toujours et encore la médiocrité.Les modes de jeu ne changent pas, les graphismes, personnellement je ne vois pas la différence.On a cru que le jeu avait évolué comme chaque année, avec des statistiques plus réalistes à la sortie mais une mise à jour qui remet le jeu comme son prédécesseur, comme d'habitude. Au niveau du Gameplay, c'est toujours aussi catastrophique, le mode ""Saisons"", c'est un jeu à gratter. Un coup, tu gagnes, un coup du perds. Le niveau du joueur influence le match à environ 20%. Le reste, c'est chance ou malchance, ça dépend : Tu peux perdre contre quelqu'un qui a cadré un tir du milieu de terrain, alors que le goal adverse t'a arrêté 15 tirs cadrés dans la surface, tout seul (true story). Je mets quand même 1 point parce que ça fait un jeu de foot qui a le mérite d'exister. Quand on voit que PES est hors jeu, on se dit que la concurrence ne faisait vraiment pas de mal. Là, il n'y a plus de concurrence, ils peuvent sortir le même jeu chaque année, il n'y a aucun autre jeu vers lequel se tourner niveau foot. C'est la même chose pour NBA2K avec la disparition de NBA Live, le monopole favorise vraiment la médiocrité et la flemme, surtout que ces jeux ""mise à jour"" sont vendu au prix fort.
Quand tu te dis qu'un FIFA est venu au même prix qu'un Zelda, et doit faire presque autant de ventes, tu dis que c'est quand même injuste vu la différence de travail ...",risheinz,HIGH
FIFA 22,"Pire fifa de l'histoire une catastrophe, c'est tout simplement pas un jeu de foot, aucune construction de jeu nécessaire tout le monde court tout droit et espère un bug de collision qui avantage aléatoirement le joueur ou l'adversaire... c'est simple pour aimer ce jeu faut tout simplement ne pas savoir jouer, ne rien connaitre au foot ou les deux",Athlean-X,HIGH
FIFA 22,"Alors par où commencer, pas facile... Tout d'abord je suis passé de ps1,2,3,4 à la switch pour changer un peut de console donc je connais fifa plutôt bien.
Le point positif est le maj des équipes et maillots, voilà c'est fini pour le positif....
Le reste on est sur un gameplay fifa 16,ni plus ni moins.
Absence des clashs d'équipes, rivals, club pro. Absence également des stats détaillées sur la carte d'un joueur, du fifa 16 quoi. C'est lent, c'est lourd, c'est vieillot tout simplement, En 2015 c'était bien mais on est en 2021 les gars de chez ea sports!!! Ne sortez pas ce jeu sur switch si c'est pour faire ça !!! Aucun intérêt.
À acheter si vous ne connaissez pas cette licence du tout et que vous êtes sur switch, sinon passez votre chemin c'est tout simplement nullisime. La switch n'est pas prévue pour ce genre de jeu tout simplement.",Lolos76880,HIGH
FIFA 22,"aucune nouveaute depuis fifa 2018 appart les maillot , bug a tout a va , graphisme et texture eclate meme pour de la switch , bug de connexion pour le mode ultimate , dailleur mode ultimate aussi bugge qui est encore plus dur et plus pay to win que sur les autre console les draft sont impossible a faire ca bugge la plupart des truc du ne peux pas jouer car c'est en ligne et quil n'y a personne parce que ca fait 5ans que vous ne faite aucun effort et surtout aucun changement , meme en allant sur votre site daide pour les bug et tout meme en vous contactant vous ne reponder pas une honte pour un jeux video",kelox,HIGH
FIFA 22,"Avant je mettais 1/20 mais vu qu'aucun effort n'est fait d'année en année, ce jeu mérite largement et plus que jamais sa note de 0.Ca fait 20 ans qu'ils font des jeux de foot et ils sont toujours incapable de programmer des arbitres qui ne sont pas soit aveugles soit incapables de respecter le règlement.Il m'aura fallu seulement quelques heures de jeu pour avoir l'occasion de voir, preuve du ralenti vidéo à l'appui, qu'un but peut être validé alors que le ballon a été donné à un joueur clairement hors jeu d'au moins l'équivalent de deux pieds !!Un autre exemple concernant la programmation des arbitres :- En club pro, un coéquipier centre, ballon enroulé.
Je suis en position de hors jeu au premier poteau.
J'ai 2 coéquipiers en position licite au second poteau.
Nous sommes tous sur la trajectoire du ballon.
Le ballon me dépasse en passant largement par dessus moi et arrive jusqu'au coéquipier qui n'est pas hors jeu au second poteau, il tire, but refusé.
Pourquoi ?
Car j'étais hors jeu et plus ou moins sur la trajectoire d'un centre enroulé...Il serait bon de rappeler à EA la loi numéro 11 du football :
- ""le hors-jeu ne constitue pas une infraction en soi""
- ""Un joueur en position de hors-jeu au moment où le ballon a été joué ou touché par un coéquipier doit être sanctionné UNIQUEMENT lorsque le joueur commence à prendre une part active au jeu, c'est à dire : soit en intervenant directement dans le jeu en jouant ou touchant le ballon passé par un coéquipier, soit en interférant avec un adversaire"".Mon joueur n'ayant fait ni l'un ni l'autre... le but aurait dû être validé.Un autre exemple en club pro encore mais cette fois avec un bot qui centre.
On est deux dans la surface à appuyer pour demander le ballon.
Je suis hors jeu au point de penalty.
Encore une fois, mon coéquipier est au second poteau et nous sommes tous les deux sur la trajectoire d'un ballon enroulé.
La ballon me dépasse et arrive dans les pieds du coéquipier qui tire, qui marque et qui voit son but refusé.
Pourquoi ?
Encore une fois je ne touche pas le ballon, ni n'interfère avec un adversaire, mais simplement en appuyant sur la touche pour demander le centre (même si on a appuyé tous les deux), l'arbitre considère que je joue le ballon (j'étais capitaine)...
C'est un manque total de réalisme et une chose impossible en vrai, comme si l'arbitre pouvait refuser un but en jugeant de l'intention du joueur qui centre qui aurait selon lui voulu passer le ballon à celui de ses coéquipiers qui est hors jeu au lieu de l'autre alors que les deux sont sur la trajectoire d'une balle enroulé et que le ballon arrive finalement à celui qui n'est pas hors jeu...Je vais pas faire un pavé pour parler aussi des nombreuses fautes qui ne sont pas sifflés, et des fautes douteuses qui le sont...
Ni pour parler du gameplay, qui ne s'est pas vraiment amélioré...
Ni pour parler du niveau des gardiens (dans le 21 ils rechignaient à faire des plongeons et bah dans le 22, ils en font déjà plus... mais parfois c'est pour plonger carrément côté opposé de la trajectoire d'un ballon qui n'est pourtant même pas contré, super !
Sans parler non plus du mode fut qui est toujours une pompe à fric où des mecs vont se ruiner pour avoir une carte avec un joueur à + de 90 alors que dans environ 8 ou 10 mois, on pourra faire des équipes avec des joueurs à 95 et + avec des cartes de toutes les couleurs qui couteront beaucoup moins...
Sans parler du reste non plus car en gros pour moi, c'est que du négatif.
Alors oui ils nous ont réduit l'efficacité des passes en profondeur super pour nous laisser une défense toujours aussi moisie...Tout ça donne un 0 bien mérité.",xpedia337,HIGH
FIFA 22,"Pour pas changer, Fifa vient de nouveau de créer une bonne PURGE !!!Chaque année je dis que c’est le pire Fifa mais j’ai l’impression qu’ils mettent la barre toujours plus haute …Je joue exclusivement en Saison ou saison coop.
Quand le jeu décide de ne pas te laisser gagner, et bah il fait tout pour parvenir à ces fins … le script n’y est pas étranger une fois de plus …Le nombre de bugs de joueurs, de gardiens, les défenses qui défendent comme des U7.
Il y a rien qui va, à ce demander si il n’est pas au même niveau que Efootball ( enfin le PES quoi ).J’espère de tout cœur qu’ils vont pas renouveler leur contrat avec Fifa et se faire retirer la licence !",quins29,HIGH
FIFA 22,"aucune nouveaute depuis fifa 2018 appart les maillot , bug a tout a va , graphisme et texture eclate meme pour de la switch , bug de connexion pour le mode ultimate , dailleur mode ultimate aussi bugge qui est encore plus dur et plus pay to win que sur les autre console les draft sont impossible a faire ca bugge la plupart des truc du ne peux pas jouer car c'est en ligne et quil n'y a personne parce que ca fait 5ans que vous ne faite aucun effort et surtout aucun changement , meme en allant sur votre site daide pour les bug et tout meme en vous contactant vous ne reponder pas une honte pour un jeux video",kelox,HIGH
FIFA 22,"aucune nouveaute depuis fifa 2018 appart les maillot , bug a tout a va , graphisme et texture eclate meme pour de la switch , bug de connexion pour le mode ultimate , dailleur mode ultimate aussi bugge qui est encore plus dur et plus pay to win que sur les autre console les draft sont impossible a faire ca bugge la plupart des truc du ne peux pas jouer car c'est en ligne et quil n'y a personne parce que ca fait 5ans que vous ne faite aucun effort et surtout aucun changement , meme en allant sur votre site daide pour les bug et tout meme en vous contactant vous ne reponder pas une honte pour un jeux video",kelox,HIGH
FIFA 22,"aucune nouveaute depuis fifa 2018 appart les maillot , bug a tout a va , graphisme et texture eclate meme pour de la switch , bug de connexion pour le mode ultimate , dailleur mode ultimate aussi bugge qui est encore plus dur et plus pay to win que sur les autre console les draft sont impossible a faire ca bugge la plupart des truc du ne peux pas jouer car c'est en ligne et quil n'y a personne parce que ca fait 5ans que vous ne faite aucun effort et surtout aucun changement , meme en allant sur votre site daide pour les bug et tout meme en vous contactant vous ne reponder pas une honte pour un jeux video",kelox,HIGH
Stranger of Paradise Final Fantasy Origin,"Note sanction de 0.Qu'on aime le jeu je peux comprendre mais mettre 20 n'est clairement pas objectif.Le jeu a été une vraie purge pour moi. En dehors d'un univers qui se veut surf sur la licence d'un FF (et c'est pour cela que j'ai voulu m'y essayer...) Surprise ! Le jeu n'a rien d'autre pour plaire. Le gameplay fonctionne assez bien (c'est du réchauffer d'autres licences mais on va dire que ça fonctionne.), l'histoire est complètement anecdotique et pas du tout bien amené.  Très très longue à démarrer et une narration au fraises.
Encore une fois je vous parle d'un test sur PS5 donc je m'attendais à ce que le jeu suive niveau graphisme... Mais encore une fois ici c'est d'une immondité absolue. Je me suis fais avoir avec Babylon's Fall y'a une semaine de ça et la on réitère ! On dirait de la ps3 et encore je suis gentil. Mais je trouve qu'on nous prend sincèrement pour des pigeons.... Débourser autant d'argent pour un jeu qui aurait pu sortir y'a 15 ans non merci. La team ninja n'est certes pas en mesure de réaliser un jeu comme FFVII mais un minimum de sérieux serait appréciable.
Ici on a rien, on surf sur une licence culte en pensant que ça va passer mais hélas les joueurs se rendront comptent par eux même que ce jeu n'est ni plus ni moins qu'à jeter à la poubelle où il sera à sa place.Ps: Note réelle 05 pour les jobs.
Quoi que non en fait... même cela ne rattrape pas le tableau
0 pointé parce qu'on nous prend vraiment pour des jambons.",CappieTEN_,HIGH
Stranger of Paradise Final Fantasy Origin,"Note sanction de 0.Qu'on aime le jeu je peux comprendre mais mettre 20 n'est clairement pas objectif.Le jeu a été une vraie purge pour moi. En dehors d'un univers qui se veut surf sur la licence d'un FF (et c'est pour cela que j'ai voulu m'y essayer...) Surprise ! Le jeu n'a rien d'autre pour plaire. Le gameplay fonctionne assez bien (c'est du réchauffer d'autres licences mais on va dire que ça fonctionne.), l'histoire est complètement anecdotique et pas du tout bien amené. Très très longue à démarrer et une narration au fraises.
Encore une fois je vous parle d'un test sur PS5 donc je m'attendais à ce que le jeu suive niveau graphisme... Mais encore une fois ici c'est d'une immondité absolue. Je me suis fais avoir avec Babylon's Fall y'a une semaine de ça et la on réitère ! On dirait de la ps3 et encore je suis gentil. Mais je trouve qu'on nous prend sincèrement pour des pigeons.... Débourser autant d'argent pour un jeu qui aurait pu sortir y'a 15 ans non merci. La team ninja n'est certes pas en mesure de réaliser un jeu comme FFVII mais un minimum de sérieux serait appréciable.
Ici on a rien, on surf sur une licence culte en pensant que ça va passer mais hélas les joueurs se rendront comptent par eux même que ce jeu n'est ni plus ni moins qu'à jeter à la poubelle où il sera à sa place.Ps: Note réelle 05 pour les jobs.
Quoi que non en fait... même cela ne rattrape pas le tableau
0 pointé parce qu'on nous prend vraiment pour des jambons.",CappieTEN_,HIGH
SIFU,"Jeu avec mort punitive. Encore un jeu qui ce veut original   Je m'attendais à un jeu de baston tranquille et sympa mais finalement il faut try hard chaque niveau si on ne veut pas faire vieillir le personnage ...  Scénario classique du ""je vengerais mon maître quoi qu'il en coûte"" (même de vieillir) J'aurais bien voulu un mode sans vieillissement ou je bastonne tranquille !",drgx,HIGH
