game,comment,username,confidence
Horizon : Forbidden West,"J'ai fait les 2 versions et je note ici la version PS5.
Étant un gros fan de Horizon, j'ai pu obtenir le jeu en avance car je suis vendeur JV, j'ai fini le jeu à 100% depuis quelques heures. J'ai TOUT fait, tous les collectibles, tous les creusets, analysés et piratés toutes les machines, fait tous les camps... Les qualités :
--cinématiques sympa avec de jolies scènes
--de jolies couleurs pétantes et vives
--une belle narration
--le jeu très facile et accessible (je suis pas très bon en général)
--de cut scènes nombreuses
--des merveilleux passages parfaitement scriptés comme seul Sony sait le faire Les défauts :
-Quelques bugs et soucis techniques",ProGDC-,HIGH
Horizon : Forbidden West,"Une vraie merveille, quel travail incroyable de la part de guérilla games !! Merci à eux et à Sony d’avoir pu nous sortir ce sublime jeu en début d’année 2022. Le jeu est vraiment beau, l’histoire est touchante et la fin grandiose.",anthony123,HIGH
Horizon : Forbidden West,"Comme quoi ! L’argent c’est bien beau mais sans talent… on se retrouve à acheter Callouf pour 70 mds 
Sony encore entrain de devoir distribuer des goty pour montrer a Ms que les rachats c’est bien beau mais a un moment donné il faut savoir sortir des jeux, et des BONS !!!",PaulDePau,HIGH
Horizon : Forbidden West,"Encore une soirée qui fini à 2h du mat malgré le boulot tôt demain matin. Vraiment le meilleur jeu depuis la sortie de la PS5. Qualitativement et quantitativement.
L'ambiance est extraordinaire. Chasser de nuit, dans la jungle, 2 Traqueurs dotés de camouflage qui les rendent invisible, c'est intense et digne de Prédator. Avec tous les bruitages d'animaux de forêt tropicale, le bruissement du vent, le frémissement de la manette quand on se glisse dans les hautes herbes, le tout superbement éclairé par la pleine lune.
L'analyse pour attaquer avec les meilleures chances sinon la nuit sera coute et mortelle pour Aloy.",Mi-rando,HIGH
Horizon : Forbidden West,"Comme quoi ! L’argent c’est bien beau mais sans talent… on se retrouve à acheter Callouf pour 70 mds  
Sony encore entrain de devoir distribuer des goty pour montrer a Ms que les rachats c’est bien beau mais a un moment donné il faut savoir sortir des jeux, et des BONS !!!",Estebanuss,HIGH
Horizon : Forbidden West,"c'est simple il fait tout en mieux par rapport a son prédécesseur, en plus de se targuer d'être le plus beau open world jamais créer! ajouter à ça une durée de vie hallucinante (en 6h de jeux j'avais progresser d'1% seulement lol) et vous obtenez la note parfaite (le 1er avait un 18) bref un chef d'œuvre instantané",riri5922,HIGH
Horizon : Forbidden West,"Bon la mettre en dessous de 15/20 c’est qu’on a absolument pas joué au jeu
Je parle uniquement pour la version ps5
Ps4 je ne sais pas
C’est tout bonnement magnifique
C’est fluide, la musique est magnifique, le gameplay est aux petits oignons
Le seul défaut serait peut être de ne pas avoir du 60fps et du ray-tracing en même temps
Bref , laissez tomber les commentaires et notes négatives
Impossible de dire que le jeu est mauvais si on a joué",yvic33,HIGH
Horizon : Forbidden West,"Excellent jeu, graphisme au top, gameplay excellent et nerveu, bande son envoutante, scenario captivant etc etc
La note de 2/20 en top… ah les pro M",Don_Mattriste,HIGH
Horizon : Forbidden West,"Une superbe suite qui fais tout mieux que le 1 .
Suivant les goûts mérite entre 16 et 19/20 .
Allez lire les tests de la presse et évitez les trolls ici .",Oo-DgeO-oO,HIGH
Horizon : Forbidden West,"Un chef-d’œuvre absolu. Premièrement niveau graphismes la technique est parfaite.
Niveau nouveauté : le para voile est vachement cool la possibilité de nager sous l’eau aussi et l’escalade est rendu possible dans 99% des lieux contre 50% dans le un.
Niveau histoire le scénario est bien plus prenant et la réalisation plus soignée.
Enfin la direction artistique est incroyable les couleurs donnent un côté exotique incroyable.",adamcollins,HIGH
Horizon : Forbidden West,"14heures de jeu est frchmt je le trouve incroyable j avais déjà beaucoup aimé le premier mais là on est vraiment au-dessus. pr faire le 100% il va falloir être patient le jeu est plus que généreux en contenu bourré d endroit a visité de quêtes la Map est immense c'est propre graphiquement très très beaux même c est la premier fois que je m amuse a prendre des photos sur un jeu règlement c'est bien fait . L histoire est prenante  et la dual sense est très bien expliqué cette résistance quand tu ouvre un coffre une porte ou tt simplement tiré à l arc c est génial bref ceux qu y ont mal norté le jeux ça doit être des gens qui n ont même pas de PlayStation a mon avis 😉
Je lui aurais mis 19/20 comme jv mais vu les notes tellement pas mérité qu il se prend il faut bien contrebalancer la mauvaise foie de certain.",Lakdiss,HIGH
Horizon : Forbidden West,"J'ai beaucoup hésité avant d'acheter Horizon et ce à cause de plusieurs commentaires qu'on peut trouver ici et là sur le net. Mais au bout de plusieurs jours d'hésitation, j'ai fini par craquer...Au final, j'ai bien fait d'écouter ma petite voix. Horizon zero dawn était déjà une claque mais sa suite est plus jolie et mieux travaillé. Ce qui est étonnant c'est qu'on peut voir beaucoup de gens déclarer que c'est un horizon 1.5. Mais au final ou est le mal ? Le jeu se vend comme un jeu d'exposition et d'exploration avec un peu de RPG et pour le coup, c'est réussi. Le jeu réussi sans mal à vous amener dans son histoire, tout en restant crédible (dans la grande majorité).Niveau gameplay, on est très proche de ce que propose le premier mais à la difference de celui-ci, Forbidden west propose des compétences uniques qui permet de personnaliser notre experience et notre style de jeu. On regretera neanmoins l'impossibilité de reset celui-ci (enfin, en attendant une mise à jour). L'iA n'est pas si catastrophique, chose qu'on peut lire ici et là. Les machines sont réactives et plutôt durs à esquiver en difficile, donc je me demande d'où vient les conclusions des personnes qui se plaignent de ça.Conclusion : Le jeu est plutôt agréable et assez long, je n'ai découvert qu'une partie des gadgets, des machines et défis et je suis déjà impatient de découvrir la suite. Niveau histoire, j'ai hâte de savoir ou le jeu va m'emmener et réussi parfaitement à capter l'attention et rien que pour ça, il mérite de s'y lancer embarquer tout en restant très beau dans ses décors et environnements, si vous avez joué au premier ou que vous souhaiter l'essayer. Vous ne regretterez pas !",anthony123,HIGH
Horizon : Forbidden West,"Comme quoi ! L’argent c’est bien beau mais sans talent… on se retrouve à acheter Callouf pour 70 mds 
Sony encore entrain de devoir distribuer des goty pour montrer a Ms que les rachats c’est bien beau mais a un moment donné il faut savoir sortir des jeux, et des BONS !!!",PaulDePau,HIGH
Call of Duty : Vanguard,Un très bon call of. ne méritant certainement pas un 20/20 mais plutôt un 16 mais cette note pour contrebalancer les kikou qui lui mette 0 ou 5.. Si vous n'aimez pas les CALL OF n'y jouez pas mais on ne peut pas reprocher le gameplay de ce jeu. Campagne bonne sans être transcendante et multi toujours aussi grisant et addictif..,MrStormT,HIGH
Call of Duty : Vanguard,"le jeu n'est pas parfait mais il est bien, il ne mérite pas 20/20 (aucun jeu ne devrais le mériter, hein jeuxactu  
mais vu le bashing que subit le jeu, je lui doit bien cela.
l'ambiance est bien retranscrite, et le système de plusieurs perso est pas mal",Zbidibadebu,HIGH
Call of Duty : Vanguard,"Je mettrais 20/20 poir reajuster les notes mais en réalité, je donnerais 16/20. Les graphismes sont ahurissants, les map bcp plus grandes et les modes de jeux multi varié. On a un mode mélée géneral qui peut accueillir plus de 10 joueur, un mode domination qui n'est pas divisé en 2 manches. Il y a bien sur des points négatifs mais bon, je pense juste que c'est une question d'habitude. Ils ont juste essayé de faire un jeu completement different que Cold war, pas forcement pour qu'il soit meilleur. Mais jiste different.",Anaslarson,HIGH
Call of Duty : Vanguard,Bon CALL OF. Campagne solo bonne sans être transcendante. Multi excellent comme d'habitude. Nerveux et addictif. Ne mérite pas 20 mais pas 1 ou 0 non plus.,MrStormT,HIGH
Call of Duty : Vanguard,"L'ayant jouer aussi sur ps4, je le trouve quasiment aussi bien que sur ps5. Le graphisme, la jouabilité, la fluidité du jeu ainsi que les differents mode. Bien sur, on ne doit pas le comparer à cold war qui est pour moi juste different car sortie seulement l'année passé.",Anaslarson,HIGH
Légendes Pokémon : Arceus,"Quelle bonne surprise ! Honnêtement j’étais à deux doigts de ne pas acheter ce jeu. Les quelques images que j’en avais vu ne m’avais pas intéressé, la licence Pokémon ne me faisait plus vibrer. Je savais même pas que le jeu sortait maintenant…Puis un pote à moi à réussi à me convaincre de me le prendre, et depuis je ne décroche plus. J’ai pas envie d’épiloguer plus, parce que beaucoup on déjà tout dit mais manette en main l’expérience est juste géniale. C’est d’un fluidité incroyable, on se re régale à compléter le pokedex (et c’est dire, quand on voit à quel point c’était nul et fastidieux avant). L’histoire est prenante, ce qui m’a surpris, même si l’écriture et le langage utilisés sont basiques/enfantins. Un vrai challenge proposé pour une fois surtout si on se fait nous même des petits défis persos (ne rien acheter en boutique, ne pas utiliser le lit pour régen etc…) ça rend vraiment l’aventure trépidante. Bon ça reste Pokémon mais c’est bien fun, couplé au système de craft qui fait le taf !Je suis absolument pas un « casu » normalement c’est pour ça que je ne pensais pas être la cible de ce jeu, et pourtant j’adore. Pour le point noir que bcp évoque, les graphismes bah… alors moi j’aime bien, à condition de ne pas jouer en Docké. Perso j’utilise exclusivement la switch comme une console portable, je suis sur PC sinon. Et en portable c’est beau, en tout cas moi j’aime bien (après je ne suis pas difficile non plus). Par contre j’ai essayé un soir en docké juste pour voir et je dois reconnaître que c’était franchement laid (texture baveuses et pixelisées ). Ce qui est un comble je le reconnais.Bref je met 20 parce que oui y’a des défauts, mais pour moi 20 ne correspond pas à un jeu sans défaut (ça n’existe pas) mais à un jeu qui fait parfaitement ce qu’il est censé faire. Et pour moi c’est le cas avec LPA. Maintenant à voir comment la licence évolue, et espérons qu’elle maintienne le cap et ne repose pas de nouveau sur ses lauriers avec la même formule reprise en boucle pendant les 20 prochaines années !",Zeutrey,HIGH
Légendes Pokémon : Arceus,"Sah quel plaisir comme dise les jeuns ! Je prend un plaisir fou à parcourir ce jeu! Je ne m’étais pas amusé comme ça sur Pokémon depuis tellement longtemps. Enfin game freak se décide à sortir de la formule qui avait fait leur succès jadis ! Cette formule datée qui propulsait des mécaniques de gameplay digne d’un autre âge où tu passais ton temps dans des menus à appuyer sur A concrètement.Ici tout est fluide, c’est jouissif. On a vraiment l’impression d’être un aventurier dans un monde peuplé de Pokémon ! Ce gameplay est une réussite et même la force de ce jeu ! Première fois de ma vie que je prend plaisir à compléter le pokedex, je ne l’avais jamais fait par le passé tellement je trouvais ça sans intérêt. Mais là c’est justement ce qui fait le sel du jeu.Tout le monde dit que c’est moche, bah moi j’aime bien. Donc bon je sais pas trop, mais je peux pas travestir mes goûts. En revanche la distance d’apparition est buguée par moment, certains objets ou pnj disparaissent à 1m de nous, et à l’inverse on peut voir certains pokemons à 100m…Le challenge est là, mais ça reste un Pokémon. Disons que ça a plus d’intérêt que tous les précédents opus en terme de difficulté mais c’est toujours pas hardcore. Le scénario est « bon » mais mal écrit comme toujours dans la licence. Les personnages sont unidimensionnels (quasiment tous) et l’intrigue avance avec de trop grosses ficelles. Dommage.Je pourrais détailler encore longtemps mais c’est manette en main que le vrai plaisir arrive pour le coup. En revanche petit avertissement tout de même: ce jeu marque un renouveau dans la série. Ce que j’entends par là c’est que ne vous attendais à un Pokémon classique. Je sais que c’est la base de dire ça mais visiblement certains n’ont pas compris donc bon ça fait pas de mal de le rappeler. La formule change, moins accès combat et plus exploration etc… donc pas d’arène de ligue ou de stratégie pour les amoureux du genre (on restera sur showdown, ça me dérange pas j’ai jamais fait de strat sur console). Bref, prendre ça comme un jeu a part entière. Merci pour ça game freak je et ça augure du bon pour la suite !",Torzeka,HIGH
Légendes Pokémon : Arceus,"Jeu très sympa. J’étais hyper frileux au moment de l’achat, ça fait déjà quelques temps que je n’achète plus de jeu Pokémon (mon dernier était Pokémon Y) parce que le gameplay « archaïque » de la série ne m’intéresse plus du tout. Pour un jeu basé sur la complétion du pokedex et donc la capture de Pokémon, devoir le faire en appuyant sur A pour ouvrir le sac puis A pour lancer la ball… bon on a vu plus amusant.Mais bon j’ai laissé sa chance à celui là qui avait l’ambition de me proposer une expérience nouvelle. Et honnêtement je regrette pas c’est vraiment très sympa. Enfin je m’amuse de nouveau sur un jeu Pokémon. Après ayant commencé le JV il y’a fort fort longtemps je reconnais ne pas être un aficionado des graphismes, donc de mon côté aucun problème à ce niveau (d’ailleurs on oublie souvent que game freak est un tout petit studio donc la comparaison avec BOTW n’est pas pertinente). Le gameplay est fun, le système de craft est sympa, on prend plaisir à se balader de partout. Le challenge n’est pas fou mais ça reste ok. Étant un fan de FromSoft, je m’amuse bien moi sur ce Pokémon. J’ai tjs du mal avec le scénario qui est comme souvent dans la licence assez mal écrit. Je veux dire ok c’est pour les enfants mais c’est très niais et je pense pas que quand j’étais enfant j’aimais les trucs aussi niais. Ça gagnerait à être plus subtil.Quoiqu’il en soit une transition réussie à mes yeux, loin d’être parfaite mais qui augure du bon pour la suite. 20 pour remonter la note sinon 15. Je sais que c’est idiot de noter en fonction des autres et que du coup je participe à tout ça mais bon. Je trouve le bashing injustifié surtout que les arguments sont plus que… bizarre. J’ai vu un bonhomme mettre zéro après avoir passé 70h sur le jeu, et d’autres qui se plaignent depuis des années du non changement de la licence et là qui mettent des mauvaises notes parce que « y’a pas de combat d’arène ou de dresseur ». Bah oui c’est le principe d’un renouveau on change la formule et on reste pas sur ses acquis. Les girouettes….",Zekin,HIGH
Légendes Pokémon : Arceus,"Meilleure expérience de la licence pokemon, on ne peut pas le nier, la prise en main peut être compliqué par rapport au anciens jeux de la licence mais on s'y habitue vite.Concernant les graphismes, je joue sur Lite et franchement je trouve le jeu beau, certes cela vaut pas d'autres jeux switch mais pour du pokemon c'est beau.Il mérite pour moi cette note.",vraja1995,HIGH
Légendes Pokémon : Arceus,Honnêtement le jeu est beaucoup trop bien ! Je kife a mort les décors sont très beaux et très réalistes  Avec plus de 200 Pokémon a capture il y a vraiment de quoi faire j'ai fini le jeu en 50 heures perso :P Foncez direct en plus il n'est pas si cher que sa.,Zizouw,HIGH
Dying Light 2 : Stay Human,"Bon bah après de grosse hype qui se finissent en grosse déception (CP2077, BF2042, etc etc) ENFIN un jeu qui tient ses promesses, qui sort pas trop buggé (un peu quand même mais rien de scandaleux, quelques ptit patchs viendront corrigé tout ça j'en suis sur vu le suivi qu'il y a eu sur le premier) une qualité devenue si rare de nos jours, et pour ça je lui met 20 c'est cadeau.Si vous avez aimer Dying Light, aucune raison que vous n'aimiez pas la suite, au début ça fait un peu bizarre quand comme moi on a poncé le 1er en long en large et en travers, mais après un ptit temps d'adaptation, les sensations deviennent très bonnes, et quand on commence a débloquer les compétences, les sensations deviennent excellentes... TECHLAND maitrise son sujet",Estebanuss,HIGH
Dying Light 2 : Stay Human,"Digne suite du 1er, ambiance au top, techniquement juste correct (on est clairement pas sur de la nextgen) mais la DA compense largement, fourmille de details, gameplay et animations de grandes qualités, une durée de vie qui vous en donne pour votre argent accompagné d’un système de choix qui a de vrai consequences, le sentiment de progression ultra jouissif, un regale en coop comme en solo…
Quelques bugs mais rien qui ne saurait être patché rapidement (comme les lignes de dialogues qui se coupe 2sec trop tot, ou le mappage des touches sur pc catastrophique, etc)
Mais a part ça, pour moi c’est un grand OUI !",Don_Mattriste,HIGH
Dying Light 2 : Stay Human,"exellent jeu,j'ai quasi pas de bug
Au debut un peu long a démarrer mais apres quelques heures on est en plein kiff
on a une grosse monté en puissance et le gameplay en devient ultra jouissif,les scenes de parkour ou on peut enchainer sur un coup sont spéctaculaire,bien plus que dans le 1er
Grace nottament a l'open world plus grand avec de grands espaces qui permet de profiter du gameplay qui,bien que tres arcade se montre parfois technique pour reussir certains combosGraphiquement c'est pas une claque mais quand meme joli
le scenar,meme sans etre fou se suit vraiment bien,la encore on sent l'effort par rapport au 1er
tres bonne bonne durée si on souhaite le 100%,sans compter qu'il y aura beaucoup de contenu a venir
Bref j'avais aimer le 1er mais la c'est vraiment un coup de coeur et probablement le meilleur triple A depuis tres longtemp d'ou ma note",Fenix-06,HIGH
Dying Light 2 : Stay Human,"Plus le temps passe et plus j'ai l'impression qu'il y a de plus en plus de cancer sur ce site, franchement il vous faut quoi pour qu'un jeu soit bien ? Surtout que comparer à d'autres jeux qui sont sortis récemment, Dying Light 2 est beaucoup plus propre. Vous parlez de bug, si pour vous voir un petit Zombie traverser un mur sur les milliers d'autres Zombie mérite de mettre un zéro, et ben vous devriez arrêter de jouer à tout les jeux car vous allez en vomir lol. De mon côté j'ai pas eu de bug, le jeu est très beau, le gameplay est super, la map est génial, il y a beaucoup de missions et l'ambiance est vraiment génial. Dying Light 2 est tout aussi bon que le premier, une vraie réussite. Bravo aux développeurs.",heinrich14180,HIGH
Dying Light 2 : Stay Human,Je mets la note de 20 tout simplement pour remonter la note du jeu qui est vraiment pas mal ! Le début est certes un peu chiant... mais plus on avance dans l'histoire plus ça devient vraiment intéressant !,telka93,HIGH
Dying Light 2 : Stay Human,"Je vais décidément devoir rédiger un avis sur ce site à chaque fois qu'une partie de cette communauté maltraite injustement un jeu. Ceux qui notent DL 2 entre 0 et 5 sont pour la plupart frustrés d'un PC bas de gamme, je pense.. Et être nostalgique de DL 1, ne justifie absolument pas une note punitive.
Alors certes, le jeu prend une nouvelle tournure, s'inspirant de triples A bien connus (AC, voire TW3), mais et alors ? Ça fonctionne bien, et ça plaît (du moins pour une majorité des joueurs, sans doute). Le côté RP / loot est même bien pensé, pas trop lourd et contribue au plaisir que procure ce jeu, à mon avis. Le jeu conserve son ADN, celui d'un jeu mettant l'accent sur le parkour (qui s'est amélioré) et l'immersion dans un jeu de zombie. Bien optimisé qui plus est : je tourne quasi tout en ultra avec RT on à 60-70 FPS sur un PC portable doté d'une RTX 3070 (avec quelques rares chutes de fps). L'histoire est plaisante, les quêtes annexes intéressantes, mêlant fedex et narration. Il fait moins peur que DL 1, c'est vrai, mais il apporte aussi une plus grande satisfaction. Le jeu mérite sans problème la note de la rédaction, mais je rehausse à 20.
Sérieusement les gars, arrêtez de troller avec ces notes.
Je commence à comprendre les censures occasionnelles de JV.",reden91,HIGH
Dying Light 2 : Stay Human,"Plus le temps passe et plus j'ai l'impression qu'il y a de plus en plus de cancer sur ce site, franchement il vous faut quoi pour qu'un jeu soit bien ? Surtout que comparer à d'autres jeux qui sont sortis récemment, Dying Light 2 est beaucoup plus propre. Vous parlez de bug, si pour vous voir un petit Zombie traverser un mur sur les milliers d'autres Zombie mérite de mettre un zéro, et ben vous devriez arrêter de jouer à tout les jeux car vous allez en vomir lol. De mon côté j'ai pas eu de bug, le jeu est très beau, le gameplay est super, la map est génial, il y a beaucoup de missions et l'ambiance est vraiment génial. Dying Light 2 est tout aussi bon que le premier, une vraie réussite. Bravo aux développeurs.",heinrich14180,HIGH
Dying Light 2 : Stay Human,"Je me suis régalé. Il est magnifique (sur PS5 en mode performance), y'a le gameplay repris de tout les derniers jeux qu'on fait l'histoire, (Zelda BOTW, assassin's creed, the witcher 3, cyberpunk, far cry et j'en oublis....La seul chose qui me déçois c'est les vibrations. J'ai fini le mode histoire et j'ai pas l'impression d'avoir vécu quoi que ce soit avec le retour haptique que j'ai senti comme absent. J'ai même vérifier si j'avais pas enlevé dans les options de la console ou du jeu mais non tout  était bien coché et le plus puissant possible. Pour ça j'ai pas compris... Mais tout le reste c'est génial.",ren06800,HIGH
Dying Light 2 : Stay Human,Top top top top !!!!!!Pas de bug violent comparer à cyber punk La ville et magnifique les musique sont top l’es zombie bien fais juste un manque de variétés ^^ je recommande a tous ceux qui kiff l’es zombies =),punkiipike,HIGH
Dying Light 2 : Stay Human,"Je mets la note de 20 tout simplement pour relever la note du jeu, qui est vraiment pas mal. Passé le début un peu chiant, on s'amuse vraiment quand on débloque des compétences et l'histoire s'étoffe au fur et à mesure. Un bon jeu !",telka93,HIGH
Dying Light 2 : Stay Human,"Plus le temps passe et plus j'ai l'impression qu'il y a de plus en plus de cancer sur ce site, franchement il vous faut quoi pour qu'un jeu soit bien ? Surtout que comparer à d'autres jeux qui sont sortis récemment, Dying Light 2 est beaucoup plus propre. Vous parlez de bug, si pour vous voir un petit Zombie traverser un mur sur les milliers d'autres Zombie mérite de mettre un zéro, et ben vous devriez arrêter de jouer à tout les jeux car vous allez en vomir lol. De mon côté j'ai pas eu de bug, le jeu est très beau, le gameplay est super, la map est génial, il y a beaucoup de missions et l'ambiance est vraiment génial. Dying Light 2 est tout aussi bon que le premier, une vraie réussite. Bravo aux développeurs.",heinrich14180,HIGH
Dying Light 2 : Stay Human,"Exellent jeu,j'en suis a 20h et tout est mieux fait que le 1er,surtout quand on commence a debloquer des techniques,le gameplay nottament le parkour qui devient plus fun que jamais,et les combats qui sont plus tactique que ce que l'on voit les 1eres heuresLa narration/histoire meme si c'est pas ce qu'on attend dans ce genre de jeux ont clairement été amélioré
Ca reste tres plaisant a suivreSur xb serie le jeu n'a que peu de bug surtout comparé a d'autres jeux open world a la sortie
Techniquement sans etre une méga claque ca reste jolie et la DA est exellenteBref j'aurais mis 17-18 mais j'mets 20 car j'trouve ridicule de mettre 0 a ce jeu
pour ceux qu'on aimé le 1er,j'pense qu'ils peuvent y aller sans probleme tant le 2 est encore meilleur sans compter tout ce qu'ils vont ajouter avec le gros suivi qu'il va y avoir",Fenix-06,HIGH
Dying Light 2 : Stay Human,"Plus le temps passe et plus j'ai l'impression qu'il y a de plus en plus de cancer sur ce site, franchement il vous faut quoi pour qu'un jeu soit bien ? Surtout que comparer à d'autres jeux qui sont sortis récemment, Dying Light 2 est beaucoup plus propre. Vous parlez de bug, si pour vous voir un petit Zombie traverser un mur sur les milliers d'autres Zombie mérite de mettre un zéro, et ben vous devriez arrêter de jouer à tout les jeux car vous allez en vomir lol. De mon côté j'ai pas eu de bug, le jeu est très beau, le gameplay est super, la map est génial, il y a beaucoup de missions et l'ambiance est vraiment génial. Dying Light 2 est tout aussi bon que le premier, une vraie réussite. Bravo aux développeurs.",heinrich14180,HIGH
FIFA 22,"Visiblement quand on parle de Ea, le mot objectivité est oublié par beaucoup de gamers...
Mais on a eu un exemple comparable avec le bashing de Star wars battlefront 2, ou TLOU2...
La faute à quoi ? la philosophie des lootbox qui deplait, je le comprends... Mais est ce que ça justifie des notes médiocres ? non, d'ailleurs suite au retrait des lootbox Battlefront2 est passé de 2 à 17/20... Complètement débile car l'ossature du jeu reste la même, le même gameplay, les mêmes graphismes etc ...
Fifa22 est dans cette ligne, car on peut déplorer fut, mais le reste est bien amélioré cet année, même le gameplay et pourtant les gens pleurent !
8 matchs sur 10 se finissent sur des 2-1 / 3-1 / 2-0 en mode saison ou entre potes. ( fut c'est à fuir ) .
Bref des scores crédibles, tout comme le jeu cette année!
La vraie note est 18/20 sur ps4 et 19/20 sur ps5
( oui oui vous lisez bien )
Ceux qui ont appreciés pes5, pes 2018, fifa12, fifa17 comprendront mon enthousiasme",Donnell13,HIGH
Ghostwire Tokyo,"Le jeu mérite 14 ou 15, mais alors 8/20 ? 5/20 ?? Euh… non, sûrement pas.
Franchement c’est un bon jeu, plutôt original, même si les mécaniques sont assez classiques et il ravira certes davantage les fans du Japon au sens large. Perso je n’en attendais pas grand chose, mais j’ai bien accroché. C’est fun, malgré les limites du gameplay et de l’univers (normal, c’est une ville). L’histoire est prenante et efficace bien que courte, les quêtes annexes soignées. En plus on apprend de vraies choses sur le folklore japonais, c’est quand même sympa et intéressant ! Mais soyons clairs, on sent bien qu’il y a un potentiel sous-exploité.
20 pour relever la moyenne actuelle, hein.
A+",reden91,HIGH
Kirby et le Monde Oublié,"Reçu hier et j'y ai joué toute la nuit. Le jeu est juste un vent de douceur et de fraicheur entre mes parties d'Elden Ring.Plein de petites missions annexes et des petits jeux qui font que le jeu est rythmé , pas de temps mort.Du contre la montre pour le 100 %.
Très jouable, pas trop difficile si on veut juste finir le jeu mais pour moi ce n'est pas le but de juste de le finir.  L'intérêt réside dans le 100 % et donc là, on a un vrai challenge...Musique et ambiance entrainante. N'hésitez pas si vous aimez les jeux de plateformes 3 D.Et évitez de lire les trolls qui mettent en dessous de 12, aucune crédibilité à accorder aux personnes qui majoritairement n'ont même pas le jeu.",Heliantes74,HIGH
SIFU,"Je m'attendais à un bon jeu Slocap, à répondu à mes attentes, SIFU est un magnifique hommage aux films de kung fu d'antant, on sent la passion , le soin du détail, la DA est juste magnifique et techniquement celà tient la route, oui on est loin des tripple AAA et de leur gros budget mais franchement chapeau bas , un travail d'orfèvre pour ce petit studio.SIFU est un jeu de fight exigeant qui sera révéler son potentiel qu'à ceux qui prennent un peu la peine de galérer et d'apprendre son gameplay foudroyant, et l'apprentissage ce fait un peu dans la souffrance , on tombe , on se relève , on avance et quand on commence à comprendre les mécaniques , quand nos reflexes s'aiguisent au fil des combats , on assiste à un spectacle de toute beauté.Quelque defaut par ci par là , comme la caméra parfois qui fait des siennes, le passage en mode rage de certains adversaire un peu aléatoire je trouve, je noterai un bon 16 si j'etais objectif mais je veux compenser les notes de casu-kevin frustrés qui mettent des notes sanction sur JV car ça leur donnent l'impression d'avoir un peu de pouvoir dans ce mondeEn tout cas bravo à Slocap cocorico quand même ;)",Cchrisredfield,HIGH
SIFU,"On va relever des notes qui transpirent la frustration et l’incompétence totale de finir un vrai jeu avec une vraie difficulté.La DA, les graphismes, la jouabilité, le systeme de vieillesse que dire... Un sacré bol d’air frais.J’en suis a 5h de jeu et toujours pas echoué une seule fois. Quand on maitrise on maitrise. Si on maitrise pas on retourne sur fortnite ou en carriere sur fifa.",king-mozzy,HIGH
Astérix & Obélix XXL Romastered,"Bon je donne la note de 20/20 juste car j'ai pas apprecier qu'on lui donne une note de 9/20 . Il s'agit d'un jeux d époque qui était assez répétitif donc le remaster ça  ne change pas mais tu as quand même la possibilité de te la faire rétro ou non .
Pour la difficulté tu as le choix en mode extrême qui est rajouter aussi donc pourquoi pas ?
Je trouve que le jeux est très agréable à jouer malgrer la jouabilité de l époque.
Un Asterix et Obelix bien plus sérieux et mieux que le dernier xxl3 .
Perso je m en lasse pas et tu a des jeux similaire ou on te donne des notes plus élevées.  J'espère que le jeux ce vendra bien car il mérite qu'on puisse en faire d autre dans le même style ( surtout Coop ajouté serais top ) . En tout cas pour la nostalgie il est super et j adore ce jeux",Estanislau11,HIGH
The Snack World,"Je m attendais pas à grand chose en acheter ce jeu, je voulais surtout décompresser et du loot  !!
Et bien je n ai pas été déçu !! Du loot il y en a, en veux tu en voilà !! Du craft aussi a foison ce système ou chaque jour faut adapter son équipement en cosmétique pour un bonus en butin je trouve ça vraiment cool !
Les interactions avec les personnages sont vraiment fun parfois même drôle, et parfois aussi assez tendancieux... Mais ça détend et ça fait sourire.
Le jeu est plutôt beau dans un style animé cartoon ça peut en déroute certain, pour ma part je trouve que ça a son charme !En gros pour ceux qui aiment les lots, le craft, les combats le fun, n hésitez pas foncez !!Je n ai pas mis 20 par principe un jeu parfait n existe pas ( ou j ai pas encore trouvé 😁)",Gixoo-15,HIGH
Dreams,"20 tout simplement car infinité de jeu, il n'y a aucune limite et quand on voit ce qui a été fait rien qu'avec l'early access...Que vous soyez concepteur (et donc patient et déterminé tout de même) ou juste joueur comme moi vous allez en prendre plein les mirettes GG media molecule",Littlegame,HIGH
Wolcen : Lords of Mayhem,Il donne une superbe note à Warhammer 40k le inquisitor (j ai mon perso au max mais on se faisait vraiment chier à JOUER)... WOLCEN qui a des capacité de dingue un vieux 12. Je parle même pas de Diablo 3 qui au début avait des serveur qui buggués à la mort,ouedd,HIGH
Wolcen : Lords of Mayhem,"J'arrive à 100h de jeux, j'ai mis 20/20 pour faire remonter la moyenne méritée par ce jeu, en réalité je lui accorde entre 16 et 17. Les bases que nous donne ce titre développé par un studio indé mérite bien mieux que la cote donnée par le testeur. Les bugs c'était le weekend de lancement, pour ma part je n'ai rien eu de bien dérangeant depuis.",olfz,HIGH
Concrete Genie,"une jeu magnifique, une pépite rare & original comme on en fait plus beaucoup !& avec des ""SI"" mr Carnbee ont aurait des jeux parfaits sans bugs.. .",Yolix25,HIGH
