game,comment,username,confidence
Elden Ring,"Vide monde ouvert mort qui ne sert à rien un faux Dark Souls 4 qui croit faire la révolution. Techniquement dépassé rigide lourd, difficulté revue à la baisse pour tenter de plaire au grand public, attaque dans le dos, roulades, patience, alterner coup rapide et puissant selon le type d'adversaire et le tour est joué. Beaucoup de bruit pour rien donc ma déception est à la hauteur de mes attentes, le jeux avait été décrit comme RPG il n'en ai rien, aucune interactions avec quelconques PNG aucunes villes scénario inexistant.",jinos,MEDIUM
Elden Ring,"C'est vraiment ABUSÉ bordel ! Franchement j'hallucine, surtout qu'aucun test ne nous a prévenu de ce problème MAJEUR !!!
Ils ont intérêt à se remuer le cul pour nous sortir un patch 60 fps constant parceque la, vraiment, je suis ultra déçu de from software !
Et le pire c'est qu'on ne peut pas récupérer sa sauvegarde de ps5 pour jouer sur la version ps4 ! On ne peut faire que l'inverse. Sauf que j'ai quand même 5 h de jeu sur la version ps5, mais ayant testé la version ps4 je m'aperçois que le jeu est ultra fluide sur ps4 ( ce qui est tout bonnement HALLUCINANT) .
Mais IMPOSSIBLE de jouer à la version ps4 avec une sauvegarde ps5 !
Envie de détruire le jeu sur metacritic !",shioodoo,MEDIUM
Elden Ring,"Graphisme dépassé
Gameplay recyclé
Mal optimisé
Input lag de fou
Injouable sur pc
Drop de fpsMais paraît-il c’est un chef-d’œuvre.Je lui mets 1/20 car la personnalisation de son personnage est assez poussée.Seul point positif du jeu.
Vu que cela marche chez les autres ,je fais pareil",Pseudo supprimé,MEDIUM
Elden Ring,"Graphismes obsolètes, très mauvaise optimisation sur PS5 et PC (oui j'ai les deux versions), la PS5 fonctionne un peu mieux, mais toujours pas parfaite. D'énormes chutes d'images aléatoires, la caméra passe au ralenti au hasard, le monde ouvert semble mort, les combats de boss ne sont pas amusants et vous n'obtenez pratiquement aucune récompense significative après les combats.Dans l'ensemble, ce jeu semble être une autre victime de surmédiatisation et les critiques n'ont pas aidé non plus avec leurs scores de 95/97 qui indiqueraient que ce jeu est proche de la perfection, la triste réalité est qu'il ressemble en fait à un projet indépendant.",JeanDeGien,MEDIUM
Elden Ring,"Le jeu est très bon une fois godrick dépassé, certes il souffre encore des mêmes defaults de ses prédécesseurs et c'est complètement fou de voir a quel point ils en ont rien a foutre. Cependant, le problème vient de l'opti, je joue depuis day one et c'était carrément injouable jusqu'à la semaine dernière, des tonnes de freezes en fight de 3s malgré ma 2070. Bon je n'ai plus ces freezes, mais il y a encore pas mal de drop dans l'ow, c'est donc pour ça que je met en 0 pour le moment, déjà que je me suis gâché une semaine de jeu en jouant avec des freezes, mais pour un jeu de cet acabit graphique c'est juste aberrant. Sans ces problèmes, si j'aurai du mettre une note ça serait plus vers les 16,5-17.",argheuh,MEDIUM
Elden Ring,"Factuellement mauvais.
Le studio nous à habitué a beaucoup mieux que cet opus qui est franchement risible et indigne des souls.
Le jeu est mal optis et les bugs sont insoutenable (ma config n'es pas le problème j'ai une 3070 et un i9 suivi de 32Go de Ram  )",dentisteforum,MEDIUM
Elden Ring,Le jeu est injouable sur la Xbox ils auraient clairement pas du le sortir dessus les studios on en rien a foutre des joueurs ils sortent des jeux pas du tout opti et laisse les joueurs se démerder et jouer dans des conditions minable j'ai a peine joué 10h et j'en peux plus ça pique trop les yeux.,PanzerfaustKhey,MEDIUM
Elden Ring,Ne l'achetez pas il en vaux pas la chandelle une honte autant ne pas le sortir sur Xbox one j'ai eu la chance de lavoir essayé sa ma évité de me faire entuber 60e 0 pointé pour ce studio escro,Hashlk,MEDIUM
Elden Ring,"Graphisme dépassé
Gameplay recyclé
Mal optimisé
Input lag de fou
Injouable sur pc
Drop de fpsMais paraît-il c’est un chef-d’œuvre.Je lui mets 1/20 car la personnalisation de son personnage est assez poussée.Seul point positif du jeu.
Vu que cela marche chez les autres ,je fais pareil",Pseudo supprimé,MEDIUM
Elden Ring,"Je lance le jeu, on me propose de choisir entre plusieurs personnages... ok mais comment suis-je sensé savoir qui fait quoi ? Il n'y a aucune explication !
Puis c'est quoi ces graphismes ? On est en 2022 ou en 2010 ? Bref, on choisi au hasard et on lance la partie...
Une cinématique ? Non, des concept arts basiques qui défilent, cool le jeu AAA qui te balance des images en guise d'introduction.
Bref, le chargement fini les graphismes d'un autre temps me sortent déjà de l'immersion, j'avance, je monte, je croise un monstre, il me one shot, ok, c'était prévue par le scénario.
J'atteint ce qui semble être l'open world, cool, je vais voir le premier PNJ... ok les voix sont dignes d'une série B, on sent qu'ils ont pris un mec au hasard dans leur studio pour faire les voix, et le dialogue, insipide, je zape.
Je vois un genre de chevalier, je décide de m'en approcher, en passant par les fougères, ok les fougères sont fixes, elles n'interagissent pas avec le personnage, immobiles. Ok on est en 2022 les coco, on sais que vous avez un publique peut exigent mais faites un effort sans déconner !
Bref, je m'approche du mob, il m'agresse, je me défends, tant bien que mal, limite il me one shot.
Ok, c'est donc ça un soul like ?Un jeu laid, soporifique, aucune histoire, des monstres artificiellement puissants... J'ai désinstallé le jeu. Le je suis pas assez masochiste pour aimer ce genre de jeu. Désolé.
Bref, selon moi le jeu mérite 5/20, et je suis gentil.",laSONYquoility,MEDIUM
Elden Ring,"Ce doit être le jeu le plus surmédiatisé de tous les temps.  Je me demande comment les gens trouvent Cyberprank mauvais et ce morceau de développement de jeu ""incroyable goty 10/10 doit jouer"". Le jeu a si peu à offrir même s'il a un monde ouvert.  Rien d'amusant, digne ou du moins un peu varié.  Des foules, des foules, des foules plus petites, des foules plus grosses, des patrons - c'est TOUT.",LaClaqueGT7,MEDIUM
Gran Turismo 7,"Comment est-ce possible ? Un jeu qui devait tout avoir pour plaire !Un côté RPG à l'ancienne allié à la capacité de la console dernière génération !On sent l'amour de la voiture des développeurs à chaque minute, quel dommage de gâcher ça avec l'amour de l'argent, probablement ajouté de force par les développeurs à cause d'une hiérarchie définitivement peu au courant de comment marche le monde du jeu vidéo.Un jeu vendu 80€, bourré de micro-transactions aux prix plus que prohibitifs (qui va dépenser 120€ dans une voiture sur un jeu qui coûte déjà aussi cher ??!). Et quand les joueurs râlent puis trouvent des alternatives, on les sanctionne en baissant les récompenses !Les récompenses parlons-en, chaque jour on gagne un ""ticket de loterie"". Ne comptez pas trop sur votre bonne étoile, les dés sont pipés. regardez-bien le plus petit lot que vous pourrez avoir avec ledit ticket: c'est celui que vous aurez 95% du temps. Cette statistique n'est pas une extrapolation. Graphiquement nous sommes loin, très loin de ce que peut fournir la console.
Le côté RPG n'a rien à voir avec les anciens jeux, ici nous avons des missions qui nous disent quelle course faire, quelle voiture gagner, et bien sûr impossible d'y couper : les courses se débloquent au fur et à mesure des missions Tiens les voitures, justement, j'y viens. On a un système de ""points de collection"" dès qu'on en débloque une. Ce système ne débloque quasiment rien. C'est juste la belle trouvaille qu'a eu PD pour nous empêcher de revendre les véhicules.
Eh oui, il ne faudrait pas que les joueurs se fassent trop d'argent en revendant les deux chevaux pourries et autres véhicules inutiles.Le système de préparation de voiture est plutôt bien fait, quel dommage que les pièces coûtent si cher à acheter en comparaison de ce qu'on gagne en course...Parlons un peu du gameplay à présent.
On démarre toujours avec 30 secondes de retard, en bout de file, et on doit remonter des IA qui jouent comme si on était pas là. ""Oui mais il y a une mise à jour qui arrive"" -> J'ai payé mon jeu, je le veux complet, et vu comment on se fout de notre gueule en permanence ce n'est pas comme si je pouvais passer outre cet énorme problème.
Ce n'est même pas de la course, soit on a un véhicule assez puissant (ou un minimum préparé si vous avez de l'argent mais je vous garantie que l'argent étant difficile à avoir vous allez très peu en faire) et on remonte tout le peloton sans problème, soit on a une voiture trop peu puissante et vous aurez beau être le meilleur pilote du monde, jamais vous n'arriverez à gagner votre course.Il y a également des aides pour les mauvais pilotes, des aides à n'en plus finir à tel point que les premières minutes de jeu j'avais l'impression de ne pas jouer moi-même. On nous dit ou aller, quand freiner, et si on ne le fait pas le jeu le fait à notre place  (Entres autres), j'ai évidemment tout désactivé et on roule bien mieux d'ailleurs.Les permis ne présentent aucune difficulté à moins de viser l'or sur certaines épreuves, ce qui n'a en soit aucun intérêt si ce n'est la joie d'avoir fait les permis en or. Ceci dit même en or on est pas sur la même difficulté que dans les anciens opus (comme mon pseudo).Tiens, au fait, j'espère que vous avez une connexion internet en permanence, sinon vous ne pourrez tout simplement pas jouer au jeu, pourtant largement solo.Récapitulons :
- RPG inexistant, trop directif
- Voitures et préparations hors de prix pour ce qu'on gagne, d'ailleurs je ne vais même pas zyeuter du côté de l'endroit où on achète les voitures, je sais que c'est trop cher pour moi.
- Tickets de lotterie pipés et gains de courses misérables
- Impossibilité de revendre des voitures
- Graphiquement pas au top
- Gameplay sans aide très correct
- Peu de difficulté en général dans le jeu
- IA aux fraises
- Courses toujours de type ""remonter le peloton""
- Connexion permanente requise
- Micro-transactions dans un jeu payé plein pot et expressément réfléchi pour être frustrant, qui plus est à un tarif monstrueux (750.000 crédits = 10€, on nous sort des voitures temporaires pour forcer les gens à se dépêcher de les acheter, des voitures à 18M de crédits parfois : 240€ la voiture virtuelle, ça vous tente ?)
- PD qui punit les joueurs qui tentent de brasser un peu d'argent en patchant les gains de course, c'est un manque de respect pur et simple. A un tel point que la boîte mérite de couler, ni plus ni moins.Petit bonus ici :   ""Avec le retour du légendaire mode de simulation GT, vous pouvez acheter, préparer, concourir et vendre vos voitures dans la campagne solo tout en débloquant de nouveaux véhicules et défis.""- Description mensongère en prime.",GranTurismoIV,MEDIUM
Gran Turismo 7,"Ne l'achetez surtout pas
80€ pour un jeu impossible à jouer sans connexion internet, des mises à jours qui baissent les récompenses pour pousser à faire marcher la CB, un mode solo qui consiste en des courses de deux tours, pas de qualification, rien.
Ceci n'est pas un jeu, c'est une arnaque absolument pas cachées. On nous prends pour des pigeons au maximum. 0 et je demande un remboursement.",Lepouvanteur275,MEDIUM
Gran Turismo 7,"Alors déjà payer son jeu 80€ c'est déjà énormément cher mais le coup ou il fallait 10h pour débloquer un véhicule, les 24h de maintenances pour diviser le nombre de crédit par 2 maintenant il faut 20h de farm ou sortir la carte bancaire pour avoir un véhicule c'est non.",_Atmosphere_,MEDIUM
Gran Turismo 7,"On se moquer du monde avec ce jeu... Ils sortent le jeu en mettant des récompenses par courses ou il faut déjà passer pas mal d'heure pour pouvoir acheter une bonne bagnole et puis après que les sites spécialisés ont fait leur test, on fait un patch où on diminue fortement le montant des récompenses et où on nous oblige à payer pour pouvoir acheter les bonnes bagnoles sauf à passer da vie sur ce jeu... Donc je mets la note de 1 sur 20... Ça ne mérite pas plus... Quand on prend les acheteurs pour des cons... Le jeux est déjà très cher à la base...",breizhan,MEDIUM
Gran Turismo 7,"Jeu acheté 79.99€ sur le PlayStation store, le jeux est plaisant au début, la redécouverte et la nostalgie des GT y est pour beaucoup.
Je n'étais pas au courant que la connexion internet était obligatoire même pour les modes solo, je n'étais pas au courant de la quantité des micro- transaction et que le jeu fait tout pour vous pousser a acheter des CR avec de l'argent réel.
Le jeu vient même d'être mise a jour(1.08) pour encore plus baisser les récompenses in-game et vraiment vous pousser a acheter des Cr.
 Je dis donc stop a GT7 et a tous les autres jeux du même genre, avec des pratiques de raquette, ce n'est plus du jeu mais un Casino ( et encore dans un casino tu as une chance de gagner de l'argent, dans gt7 c'est a sens unique, un gouffre)
0/20 et demande de remboursement !",besmir13z,MEDIUM
Gran Turismo 7,"Le jeu est plutôt pas mal pour une ps4/ps4 pro que ce soit sur la partie technique/ graphique mais il est indigne d'une PS5. D'après moi ils auraient du se cantonner à une version PS4 / compatible PS5 moralement plus juste au niveau des attentes. Ce n'est pas l'ajout de quelques effets sur la dualsens et un léger upscall qui pour moi justifie une ""version"" PS5. Cela ne rempli pas la charte certes morale d'un jeu PS5.  De plus on nous promet un retour aux sources qui n'existe pas véritablement avec au final très peu de course et championnat, aucune endurance. La plupart des anciens circuits sont absents, personnellement j'adorais les villes totalement absentes du jeu à l'heure actuelle. Alors ok on nous fait miroiter des mises à jour mais moi j'ai déjà payé le jeu au prix fort. Comme retour aux sources je m'attendais à un fleuve et j'ai eu un ruisseau.Maintenant les micro transaction qui sont la base du jeu qui clairement est construit pour être frustrant et inciter à sortie la carte bleu j'aurais préféré le savoir avant de précommander, masquer les choses jusqu'à la dernière minute c'est moche. Malheureusement on commence à connaitre les nouvelles méthodes de Sony. Pourquoi ne peut on pas revendre les véhicules gagner, pourquoi des gains sont aussi faible comparé aux précédents GT. Gtsport était un beta test du nouveau système vénal de Polyphony digital orchestré par Sony certainement et ils l'ont appliqué au centuple dans GT7.On nous promet plus de 420 véhicules dans le jeu mais combien sont ils présents réellement dans le jeu à l'achat? Impossible d'acheter les véhicules de la liste avant plusieurs semaines / mois  tant que Polyphony n'aura pas décidé de les faire apparaitre brièvement dans le marché occasion. Un conseil, connectez vous tous les jours pour ne pas rater le coche. Seule une poignée de véhicule est disponible actuellement. Pourquoi afficher autant de véhicule dans la promotion d'un jeu lorsque même plein aux as ils nous est impossible de les acheter?Je ne parle même pas des véhicules légendaire dont les tarifs prohibitifs sont conçus pour sortir la CB. 20€ bien réel pour 2 000 000 cr en jeu soit 120€ pour un véhicule à 12 000 000 de cr
C'est véhicules vont bientôt arriver en masse dans le jeu et il ne vous restera qu'a jouer pendant plusieurs années pour vous en offrir 1 alors choisissez bien ou alors sortez votre CB. Idem pour les véhicules moins couteux ou il faut attendre une invitation ""arbitraire?"" et temporaire pour pouvoir acheter le véhicule.Il reste aussi la solution insipide de farmer un circuit inlassablement pour espérer obtenir une petite partie du contenu du jeu qui vous est promis par le marketing mais pour cela il faudrait encore que Polyphony ne réduise pas les gains par deux comme cela vient d'arriver après une semaine de sortie de jeu. Ah oui les règles peuvent changer après votre achat du jeu.On en parle du solo accessible uniquement si vous avez une connexion internet? Cela fait 24h que le jeu est tout bonnement indisponible pour l'ensemble des joueurs car les serveurs du jeu sont KO. Quelle qu'en soit la raison, on achète un jeu ou l'on peut jouer si les serveurs de polyphony sont en ligne et si notre opérateur internet n'est pas susceptible.Alors oui je suis un fan de la licence de la première heure mais aigri/frustré par la transformation de ma licence fétiche en machine à cash au mépris de sa communauté sans qui Polyphony ne serait rien.",Lafouine75,MEDIUM
Gran Turismo 7,"Avant propos : message à la modération ; supprimer un avis respectant la charte est une atteinte grave à la liberté d'expression.Concernant GT7 : ma note sera réévaluée lorsque Polyphony Digital aura :supprimé la connexion obligatoire pour jouer au mode solo ;supprimé les micro transactions honteuses ;équilibré le rapport gains/dépenses dans le jeu.Ma note pour ce jeu en temps normal 16/20.
Gameplay ultra agréable au volant, notamment avec un direct drive de chez fanatec. Le contenu est généreux, malgré un choix de voitures pouvant faire débat. Les circuits sont superbement modélisés (dommage qu'ils ne bénéficient pas de la technique du laser scan) et la gestion de la météo remarquable. Commencer sous la pluie et voir la trajectoire s'assécher au fil du temps, peu de jeux l'ont fait aussi bien sur console.
Mention spéciale à la modélisations de voitures, c'est vraiment impressionnant, surtout sur PS5 en 4K native. Les intérieurs sont hyper fidèles à la réalité et voir le compteur kilométrique augmenter ou les voyants des phares s'allumer pendant qu'on joue, ça rajoute énormément à l'immersion
Gros bémol sur les gains en course et les coûts des voitures ou optimisations assez déséquilibrés. Je ne demande pas que tout soit accessible en 30 minutes comme pour un Forza, mais il faut trouver un juste milieu.",KeaIlogs,MEDIUM
Gran Turismo 7,"Bon certain diront que je force mais il est tout bonnement scandaleux de voir un jeu avec un grind aussi dégueulasse sortir en l'état, et surtout se permettre de patcher a postériori dans le but de flinguer les quelques courses qui étaient les plus rentable. C'est d'autant plus dommage que le jeu n'était pas si mal en dehors de ça mais entre la maj 1.06 qui vous met de pneu classique pour les défis permis de rallye et cette 1.07 qui fait planter les serveur et rend le jeu injouable (en plus d'amplifier le grind), on s'est bien fait avoir, en espérant que ces idées ne contamine pas les autre licence de sony car c'est vraiment lamentable. En attendant 0 car d'un jeu sony  a 80€ j'attend quand même mieux qu'un ridicule pay to fast",adarion,MEDIUM
Gran Turismo 7,"Fidèle joueur Sony/GT, je refuse de me faire avoir plus longtemps. J’ai déjà payé mon jeu 1 fois et largement son prix.
Je vomi ce système économique qui gangrène ces nouveaux jeux, mal finis qui plus est.
Une connexion obligatoire qui force les MAJ et des MAJ qui forcent les MT….
Bravo les fils à papa qui ont sortis la CB de papounet et ont fait naître des arnaqueurs comme Rockstar, EA, EpicG, Ubi et maintenant PoDi pour ne citer qu’eux.
Je regrette tellement ces années ou un jeu sortait fini, sans bug et sans arrière pensées perverses et vénales.",vild033,MEDIUM
Gran Turismo 7,"Note sanction, comment est il possible en 2022 de devoir rester connecter pour pouvoir jouer à un jeu que tu payes 80 euros ?
Et on en peut plus de vos maxitransactions qui nous pourrissent l'expérience de jeu. J'ai acheter le jeu en ayant connaissance des gains que je gagnerai pour les courses et championnat et sans prévenir personne vous pondez un patch 2 semaines après la sortie du jeu qui modifie grandement à la baisse les gains remportés?? Vous êtes des requins, vous ne respectez pas les joueurs. La note sous métacritique est largement méritée. Je vais d'ailleurs de ce pas y mettre ma note aussi",Starvation78,MEDIUM
Gran Turismo 7,"Le jeu est plutôt bon, le gameplay correspond à ce que j'attends d'un GT, il mériterait un bon 16. Toutefois, la politique économique me dérange profondément au point de ne plus avoir envie de poursuivre l'aventure, la mise à jour qui augmente la frustration est la goutte d'eau qui fait déborder le vase. Pour l'amour du jeu, cette pratique doit absolument s'arrêter. Quel triste constat de voir à quel point cela influence le plaisir du jeux.",Darkzill,MEDIUM
Gran Turismo 7,"Les bons points :
- Le retour aux sources, on retrouve enfin le côté ""RPG-racing"" des 1ers opus, toujours aussi sympa.
- Une excellente personnalisation des bagnoles, on peut tout faire.
- Le on-line hyper complet, très cool de pouvoir créer des championnats entre potes.
- Le retour des achats d'occasions
- Beaucoup de bagnoles dispos...MAIS MAINTENANT les mauvais points :
-...peu de bagnoles récentes c'est dommage.
- Pas de claque graphique, mis à part les éclairages ça ressemble à de la PS4 Pro.
- Real Driving Simulator va falloir arrêter : les bagnoles sont toujours scotchées à la route et ne prennent pas de dégâts, on est très très très loin du simracing. Pour ceux qui doutent allez tester rFactor, ACC ou Project CARS 2, ça va vous faire tout drôle.
- L'IA complètement pourrie, c'est exactement la même que celle de 1997. Nullissime.
- Le côté pay-to-win absolument scandaleux, honteux et hors de prix : très malin de passer à un achat de modèle de voiture comme dans le précédent volet à une monnaie virtuelle qui fait exploser les coûts. On passe dans la pratique de 2,99 € dans GTS à 40 € pour un seul modèle de bagnole !!! De qui se moque-t-on sérieux ?
- Et cerise sur le gâteau : la mise à jour 1.07 met en place un ajustement à la baisse des récompenses des courses les + rémunératrices, imposant un grind digne d'un MMORPG coréen. Des mécaniques de freemium dans un jeu vendu à 80 balles, c’est purement inacceptable.Conclusion :
Par extension, les crédits étant au centre du jeu et les microtransactions permettant d’en acheter, les microtransactions se retrouvent au cœur de la progression du jeu… Ça a flingué l’équilibrage même du jeu, même solo, car jusque là les crédits étaient prévus pour régler la courbe de progression à la manière d’une montée en expérience par paliers (courses exigeant des voitures de plus en plus chères mais rapportant de plus en plus). Maintenant, c’est une devise à vendre, donc on crée de la rareté artificielle : une rotation des voitures d’occasion, des voitures légendaires très (très) chères qu’on ne peut acheter que pendant un court laps de temps, des voitures nécessitant une « invitation du concessionnaire » pour les acheter qu’on ne peut obtenir que via un système de lootbox… Et du coup, on taille sec aussi dans les récompenses de course, la principale source de revenus du jeu, qui étaient donc censées rythmer la progression et désormais la freinent allègrement pour pousser aux microtransactions.Donc ma note méritée et justifiée est de 0/20.",Skaravageur,MEDIUM
Gran Turismo 7,"40 euros pour la Porsche 919 Hybrid 16 (300.000 crédits = 40 euros)
Le mec qui a du pognon pourra s'acheter toutes les voitures, avec j'en sais rien, 3.000 euros et pourra s'amuser à ridiculiser les ""pauvres"" sur le live? c'est ça l'avenir du jeu vidéo? Vous soutenez un système anti sportif comme celui-là?  C'est triste! et C'est gravissime que le test du jeu (qui n'est pas une vraie simu) ne mentionne même pas ces microtransactions ou plutôt macrotransactions!",Pazentil,MEDIUM
Gran Turismo 7,"Un avis après 110H de jeu1° La connexion obligatoire:  Au-delà de la maintenance qui coupa le jeu 24h, un soucis technique peut arriver. Il est dommageable que les joueurs soient soumis à la connexion permanente dans un jeu qui compte 85% d'épreuves solo pour le simple et unique motif de quelques joueurs toxiques qui manipulent les sauvegardes depuis Gran Turismo 5. Il existe probablement des solutions alternatives qui nécessitent réflexion.2° Le manque de contenu: Le gros problème sur la grande majorité des tests, c'est que le manque de contenu est camouflé par l'introduction du jeu: les menus du GT café. La plupart des testeurs n'ont probablement pas été plus loin que cette ligne directrice récompensant abondamment le joueur de manière à satisfaire son désir de complétion dans un jeu qui est axé sur la collection de véhicule.
Les niveaux d'expérience de GT sport laissent place à un autre système appelé ""niveau de collectionneur"". Il fonctionne maintenant sur un système de points gagnés pour l'achat ou le gain d'un véhicule.  On peut le constater avec notre collection de véhicules dont les modèles non obtenus apparaissent grisés à la manière d'un Pokédex incomplet (Analogie la plus simple et la plus parlante).3° Les Micro-transactions: Ah les fameuses micro-transactions, celles dont l'argument le plus fallacieux revenant sans cesse est qu'il n'est pas obligatoire d'y passer pour progresser dans le jeu. Certes, la non-obligation ne signifie pas qu'elles n'ont pas un impact indirect sur la progression du joueur lambda complètement opaque à cette option.
Celles que les tests n'ont pas abordées car elles n'étaient pas disponibles au lancement et elles n'avaient aucun impact vu que le joueur est gavé de véhicules tout au long de son parcours dans le GT café.Et les problèmes peuvent commencer: Le vendeur de légende vendant 5 véhicules tournant comme la XJ13 à 12M et la Porsche 917K apparue à 18M dans le SoP. Ces véhicules sont disponibles pendant un laps de temps où il sera difficile, uniquement en jouant, de pouvoir les acheter avant de les revoir à une date ultérieure inconnue.
Le brand central propose certains véhicules accessibles uniquement via une invitation que l'on obtient dans le ticket aléatoire journalier. Le ticket journalier s'obtient après voir parcouru 42 Km dans le jeu et peut avoir une valeur allant de 1 à 6 étoiles. Il active une roulette proposant divers gains dont la fameuse invitation. (Gain déterminé à la réception et non pas aléatoirement dans la roulette)Même avec le montant nécessaire pour acheter un des ces véhicules, il sera indisponible sans invitation. Avec la trentaine de tickets obtenus depuis le début du jeu, je n'ai jamais reçu d'invitation pour le moment. Je n'ai donc pas la main mise sur mon jeu et suis esclave de son modèle aléatoire.
L'invitation étant limitée dans le temps, il faut impérativement avoir le montant nécessaire avant d'avoir l'invitation.Les véhicules exclusifs et chers sont disponibles dans un laps de temps limité dans lequel il est difficile de récolter de l'argent afin de se les offrir.
S'installe alors de la frustration pour le joueur. Une frustration calculée comme dans un jeu FTP incitant grandement le joueur à passer à la caisse pour combler cette frustration de non-avancement MAIS Gran Turismo n'est pas un Free to play. C'est un AAA vendu au prix plein tentant d'intégrer des mécaniques économiques propres aux FTP. Et arrive le patch 1.07 et tout ce que l'on connait derrière. Le patch note étant disponible sur le site officiel, on avait tout de suite relevé l'équilibrage de gains dans la note et j'ai moi même pu me connecter 2 minutes à 11h le jeudi 17/03 pour constater que la course la plus rentable du jeu avait vu ses gains divisés par plus de 2.
Ce nerf drastique de toutes les courses du jeu (hormis 2/3 courses dont les gains étaient de toute évidence erronés depuis la sortie du jeu) faisait d'autant plus planer l'ombre des micro-transactions au dessus des joueurs avec une volonté complètement assumée du studio et de son créateur. C'est une manière implicite de pousser les joueurs vers les MTX compte tenu du modèle économique du jeu. La connexion permanente joue donc ici son rôle (point N°1) car le studio a la main mise en temps réel sur l'économie du jeu et peut donc y apporter des modifications à son bon vouloir. Ce qui a été fait dans ce patch 1.07. S'ajoute à cela de nombreux bugs encore présents, un mode open lobby archaïque dont la priorité passe apparement au second plan derrière le modèle économique du jeu. En l'état, je prends énormément de plaisir sur la conduite et sur le mode photo très complet du jeu mais je ne peux pas omettre cette volonté assumée du créateur de pousser à la frustration systématique du joueur. La note n'est pas représentative de la qualité du jeu mais fait office de preuve de mécontentement complètement légitime.",MeTeOrZ_En3rGy,MEDIUM
Gran Turismo 7,"pas assez de contenu au niveau des menus du café, demande trop de microtransaction, récompenses des courses et championnats trop faibles, prix des voitures trop élevé, pas assez de contenu au niveau des voitures et de leur personnalisation. Il aurait mieux valu augmenter le prix des pièces d'amélioration des voitures qui ne sont pas assez chères à mon gout, il est trop simple de les monter.",Wens_79,MEDIUM
Gran Turismo 7,"Gt7 témoigne d'une certaine passion de l'automobile et de son histoire. Le but 1er est de collectionner les voitures. Ensuite les courses sont dans la lignée des précédents GT avec toujours les mêmes avantages et  défauts. Sur la piste ça devient assez vite inintéressant et redondant et l'IA est toujours aussi lamentable.
Le jeu est déjà vendu au prix fort mais les economic designer ont trouvé de bon augure de forcer à outrance sur le farming pour frustrer le joueur qui n'a pas 30h devant lui pour débloquer une voiture, le forçant à recommencer 100 fois la même course juste avoir les quelques crédits nécessaires.
Évidemment le but est de refaire payer le client... Et les voitures sont ultra chères. Les riches pourront donc acheter de belles voitures et les pauvres se demanderont si c'est une simulation de voiture ou une simulation d'exclusion sociale comme dans la vraie vie.
Le pire c'est que la version presse du jeu n'avait pas intégré ce système abusif, d'où les notes élevées. Les récentes mises à jour du jeu et déclarations de l'éditeur sur le modèle économique du jeu sont assez effarentes.C'est donc un bon zéro pour ce Gt7 qui ne respecte pas les joueurs. Il ne faut pas laisser passer ces pratiques trompeuses et abusives sinon elles seront acquises et acceptée comme la norme, même peut être en pire.
Si l'éditeur décidait de retirer les micro transactions et de rééquilibrer les crédits ce serait un 14/20.",western52,MEDIUM
Gran Turismo 7,"Il faut être connecté à internet, constamment, pour pouvoir jouer, même au mode solo.
Des microtransactions dans un jeu à 70 balles. À 40 la voiture, c'est une macrotransaction. Ca aurait été acceptable si le jeu était gratuit.
0 dégâts sur les voitures, pas réaliste.
La caméra en vue à la 3e donne envie de vomir.
Je ne comprends toujours pas ce qui justifie la connexion constante pour jouer ?",Creeps642,MEDIUM
Gran Turismo 7,"Un excellent Gran Turismo et pourtant, le changement des règles du jeu pour forcer à la micro-transaction, UN MAXIMUM de 20.000.000 de crédit « gratuits » dans le portefeuille !!! Pour augmenter cette limite il faut PAYER 109€ d’argent RÉEL !!!
Ce jeu est une ARNAQUE !!! Un SCANDALE !!! Il entache l’image de GT, de SONY et du jeu vidéo !!!!!
UNE HONTE !!!!!!!",NonoKRO,MEDIUM
